108.8954 	EXP 	image_mi: autoDraw = True
110.3551 	EXP 	Device response: <KeyPress from None: t=110.35165929998038, value=escape, duration=None>
110.3560 	DATA 	Keypress: escape
110.5044 	EXP 	Device response: <KeyPress from None: t=110.35165929998038, value=escape, duration=0.1501307000289671>
110.5044 	EXP 	bci_circle: status = STOPPED
110.5128 	EXP 	move_circle: autoDraw = False
110.5128 	EXP 	mi_circle: autoDraw = False
110.5128 	EXP 	image_mi: autoDraw = False
110.5129 	EXP 	bci_circle: status = STOPPED
110.5228 	INFO 	saved data to 'D:\\STUDIUM\\TU\\Mirage91\\Brain-Computer Interface Conference\\Code\\data\\548782_bci_circle_2026-06-20_15h36.37.755.csv'
110.5242 	INFO 	saved data to D:\STUDIUM\TU\Mirage91\Brain-Computer Interface Conference\Code\data\548782_bci_circle_2026-06-20_15h36.37.755.psydat
110.6965 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
