pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,image_mi.stopped,polygon.stopped,polygon_2.stopped,polygon_3.stopped,polygon_4.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,run_break.started,text.started,key_resp.started,run_break.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pics/mental_singing.JPG,mental_singing,0,0,0,0,4,3,19,2,176.37794260005467,,,,,,,,,,,,176.36490030004643,176.37794260005467,176.37794260005467,178.40619630005676,178.40619630005676,178.38199769996572,178.38203410001006,178.40619630005676,178.40619630005676,178.40619630005676,178.40619630005676,178.40619630005676,182.92742590000853,182.92742590000853,182.92742590000853,182.92742590000853,182.92742590000853,182.9118465000065,182.91187279997393,182.92742590000853,185.4265717000235,185.41408330004197,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.41419509996194,185.4265717000235,185.4265717000235,191.01498470001388,space,5.5852598999626935,None,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,0,0,0,1,194.0422143000178,,,,,,,,,191.01593850005884,191.0273249000311,194.01563779998105,194.02632479998283,194.0422143000178,194.0422143000178,196.0559867999982,196.0559867999982,196.03118980000727,196.03121779998764,196.0559867999982,196.0559867999982,196.0559867999982,196.0559867999982,196.0559867999982,200.57617130002473,200.57617130002473,200.57617130002473,200.57617130002473,200.57617130002473,200.56129830004647,200.56132450001314,200.57617130002473,203.07616569998208,203.06462940003257,,,,,,,,194.0422143000178,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,0,1,1,0,203.07616569998208,,,,,,,,,,,,203.06508319999557,203.07616569998208,203.07616569998208,205.08868559997063,205.08868559997063,205.06459760002326,205.0646275000181,205.08868559997063,205.08868559997063,205.08868559997063,205.08868559997063,205.08868559997063,209.59396790002938,209.59396790002938,209.59396790002938,209.59396790002938,209.59396790002938,209.5821597999893,209.58218859997578,209.59396790002938,212.10918749996927,212.09751870005857,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,0,2,2,0,212.10918749996927,,,,,,,,,,,,212.09792079997715,212.10918749996927,212.10918749996927,214.1216860000277,214.1216860000277,214.09689209994394,214.09691740002017,214.1216860000277,214.1216860000277,214.1216860000277,214.1216860000277,214.1216860000277,218.64217620005365,218.64217620005365,218.64217620005365,218.64217620005365,218.64217620005365,218.62753519997932,218.62756960000843,218.64217620005365,221.14232810004614,221.1310223999899,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,0,3,3,1,221.14232810004614,,,,,,,,,,,,221.13148250000086,221.14232810004614,221.14232810004614,223.15484550001565,223.15484550001565,223.13059660000727,223.13062710000668,223.15484550001565,223.15484550001565,223.15484550001565,223.15484550001565,223.15484550001565,227.6754784999648,227.6754784999648,227.6754784999648,227.6754784999648,227.6754784999648,227.66145669994876,227.66148689994588,227.6754784999648,230.17616320005618,230.1628160000546,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,1,0,4,0,230.17616320005618,,,,,,,,,,,,230.16319929994643,230.17616320005618,230.17616320005618,232.20449310005642,232.20449310005642,232.18084419996012,232.18087769998237,232.20449310005642,232.20449310005642,232.20449310005642,232.20449310005642,232.20449310005642,236.7085430000443,236.7085430000443,236.7085430000443,236.7085430000443,236.7085430000443,236.69285210000817,236.6928859000327,236.7085430000443,239.20838249998633,239.19655380002223,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,1,1,5,0,239.20838249998633,,,,,,,,,,,,239.1969310999848,239.20838249998633,239.20838249998633,241.22096880001482,241.22096880001482,241.1967165999813,241.19674769998528,241.22096880001482,241.22096880001482,241.22096880001482,241.22096880001482,241.22096880001482,245.72492529999,245.72492529999,245.72492529999,245.72492529999,245.72492529999,245.71362159994897,245.7136461000191,245.72492529999,248.2246191999875,248.21231640002225,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,1,2,6,3,248.2246191999875,,,,,,,,,,,,248.21269469999243,248.2246191999875,248.2246191999875,250.2374286999693,250.2374286999693,250.2121707999613,250.21219530003145,250.2374286999693,250.2374286999693,250.2374286999693,250.2374286999693,250.2374286999693,254.7598466000054,254.7598466000054,254.7598466000054,254.7598466000054,254.7598466000054,254.7460102000041,254.7460433000233,254.7598466000054,257.27438660000917,257.2620028000092,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,1,3,7,2,257.27438660000917,,,,,,,,,,,,257.26237859996036,257.27438660000917,257.27438660000917,259.28700500004925,259.28700500004925,259.2622234999435,259.262247000006,259.28700500004925,259.28700500004925,259.28700500004925,259.28700500004925,259.28700500004925,263.7934381000232,263.7934381000232,263.7934381000232,263.7934381000232,263.7934381000232,263.7806809999747,263.7807186000282,263.7934381000232,266.30823790002614,266.2957667999435,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,2,0,8,3,266.30823790002614,,,,,,,,,,,,266.29623790003825,266.30823790002614,266.30823790002614,268.32054600003175,268.32054600003175,268.2950254000025,268.2950488999486,268.32054600003175,268.32054600003175,268.32054600003175,268.32054600003175,268.32054600003175,272.8247741999803,272.8247741999803,272.8247741999803,272.8247741999803,272.8247741999803,272.8135864000069,272.81362529995386,272.8247741999803,275.3238795000361,275.31164790003095,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,2,1,9,0,275.3238795000361,,,,,,,,,,,,275.3120226999745,275.3238795000361,275.3238795000361,277.33644550002646,277.33644550002646,277.31320460001007,277.3132342000026,277.33644550002646,277.33644550002646,277.33644550002646,277.33644550002646,277.33644550002646,281.8405223999871,281.8405223999871,281.8405223999871,281.8405223999871,281.8405223999871,281.8281004000455,281.82812820002437,281.8405223999871,284.3407207999844,284.3286382999504,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,2,2,10,3,284.3407207999844,,,,,,,,,,,,284.3291010999819,284.3407207999844,284.3407207999844,286.3530672000488,286.3530672000488,286.3279952999437,286.32801960001234,286.3530672000488,286.3530672000488,286.3530672000488,286.3530672000488,286.3530672000488,290.87377349997405,290.87377349997405,290.87377349997405,290.87377349997405,290.87377349997405,290.8630953000393,290.8631227000151,290.87377349997405,293.37381929997355,293.36199989996385,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,2,3,11,2,293.37381929997355,,,,,,,,,,,,293.36246199999005,293.37381929997355,293.37381929997355,295.38629459997173,295.38629459997173,295.3607248000335,295.3607487999834,295.38629459997173,295.38629459997173,295.38629459997173,295.38629459997173,295.38629459997173,299.9031347000273,299.9031347000273,299.9031347000273,299.9031347000273,299.9031347000273,299.8811931000091,299.8812192999758,299.9031347000273,302.4064542000415,302.3959767000051,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,3,0,12,2,302.4064542000415,,,,,,,,,,,,302.3963663999457,302.4064542000415,302.4064542000415,304.4190961000277,304.4190961000277,304.39409539999906,304.39412309997715,304.4190961000277,304.4190961000277,304.4190961000277,304.4190961000277,304.4190961000277,308.9245173999807,308.9245173999807,308.9245173999807,308.9245173999807,308.9245173999807,308.9108056999976,308.9108338999795,308.9245173999807,311.43957100005355,311.4272601000266,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,3,1,13,2,311.43957100005355,,,,,,,,,,,,311.4276391000021,311.43957100005355,311.43957100005355,313.4520959999645,313.4520959999645,313.4282802999951,313.4283045999473,313.4520959999645,313.4520959999645,313.4520959999645,313.4520959999645,313.4520959999645,317.95656439999584,317.95656439999584,317.95656439999584,317.95656439999584,317.95656439999584,317.9459008000558,317.945931400056,317.95656439999584,320.45551710005384,320.4432896999642,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,3,2,14,1,320.45551710005384,,,,,,,,,,,,320.44367720000446,320.45551710005384,320.45551710005384,322.4685974000022,322.4685974000022,322.44351699994877,322.4435412000166,322.4685974000022,322.4685974000022,322.4685974000022,322.4685974000022,322.4685974000022,326.9853690000018,326.9853690000018,326.9853690000018,326.9853690000018,326.9853690000018,326.9648020999739,326.9648460999597,326.9853690000018,329.4892824999988,329.47724929999094,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,3,3,15,1,329.4892824999988,,,,,,,,,,,,329.4777047999669,329.4892824999988,329.4892824999988,331.50183500000276,331.50183500000276,331.47761169995647,331.4776438999688,331.50183500000276,331.50183500000276,331.50183500000276,331.50183500000276,331.50183500000276,336.02249040000606,336.02249040000606,336.02249040000606,336.02249040000606,336.02249040000606,336.0076669000555,336.00769979995675,336.02249040000606,338.5219891000306,338.5098068000516,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,4,0,16,2,338.5219891000306,,,,,,,,,,,,338.5101785999723,338.5219891000306,338.5219891000306,340.53461440000683,340.53461440000683,340.50967669999227,340.5097000000533,340.53461440000683,340.53461440000683,340.53461440000683,340.53461440000683,340.53461440000683,345.05175260000397,345.05175260000397,345.05175260000397,345.05175260000397,345.05175260000397,345.03024620004,345.03027939994354,345.05175260000397,347.5551761999959,347.5426596000325,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,4,1,17,3,347.5551761999959,,,,,,,,,,,,347.5430689000059,347.5551761999959,347.5551761999959,349.5676997000119,349.5676997000119,349.5437426000135,349.5437676999718,349.5676997000119,349.5676997000119,349.5676997000119,349.5676997000119,349.5676997000119,354.0721460999921,354.0721460999921,354.0721460999921,354.0721460999921,354.0721460999921,354.06090170005336,354.0609277000185,354.0721460999921,356.5729724999983,356.56105440005194,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,4,2,18,1,356.5729724999983,,,,,,,,,,,,356.56142849999014,356.5729724999983,356.5729724999983,358.6008018000284,358.6008018000284,358.5766266999999,358.57665479998104,358.6008018000284,358.6008018000284,358.6008018000284,358.6008018000284,358.6008018000284,363.10472449997906,363.10472449997906,363.10472449997906,363.10472449997906,363.10472449997906,363.0935188999865,363.09354439994786,363.10472449997906,365.6045650000451,365.5921316000167,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,4,3,19,3,365.6045650000451,,,,,,,,,,,,365.592581099947,365.6045650000451,365.6045650000451,367.61713819997385,367.61713819997385,367.59387019998394,367.5939005999826,367.61713819997385,367.61713819997385,367.61713819997385,367.61713819997385,367.61713819997385,372.1209385000402,372.1209385000402,372.1209385000402,372.1209385000402,372.1209385000402,372.10577370005194,372.10579800000414,372.1209385000402,374.6212220999878,374.609642000054,,,,,,,,,985893,001,2024-10-01_11h07.52.250,online_paradigm,2024.1.5,None,2024-10-01 11h08.00.864851 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6097699999809,374.6212220999878,374.6212220999878,,,,,,,,,,,,,
