pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,image_mi.stopped,polygon.stopped,polygon_2.stopped,polygon_3.stopped,polygon_4.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,run_break.started,text.started,key_resp.started,run_break.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pics/mental_singing.JPG,mental_singing,0,0,0,0,4,3,19,2,179.65172870003153,,,,,,,,,,,,179.6363061000593,179.65172870003153,179.65172870003153,181.67041899997275,181.67041899997275,181.63781700003892,181.63786160002928,181.67041899997275,181.67041899997275,181.67041899997275,181.67041899997275,181.67041899997275,186.17482750001363,186.17482750001363,186.17482750001363,186.17482750001363,186.17482750001363,186.15954460005742,186.1595723000355,186.17482750001363,188.67729240003973,188.66113570006564,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.66127449995838,188.67729240003973,188.67729240003973,212.98637130006682,space,24.299353600014,None,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,0,0,0,2,216.00441629998386,,,,,,,,,212.98774710006546,213.00137940002605,215.9879215999972,215.99490900000092,216.00441629998386,216.00441629998386,218.02317339996807,218.02317339996807,217.9906057000626,217.99064640002325,218.02317339996807,218.02317339996807,218.02317339996807,218.02317339996807,218.02317339996807,222.52769030001946,222.52769030001946,222.52769030001946,222.52769030001946,222.52769030001946,222.5135472000111,222.51359630003572,222.52769030001946,225.03017659997568,225.01431810006034,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,0,1,1,1,225.03017659997568,,,,,,,,,,,,225.0150949000381,225.03017659997568,225.03017659997568,227.04886079998687,227.04886079998687,227.01672790001612,227.01677680003922,227.04886079998687,227.04886079998687,227.04886079998687,227.04886079998687,227.04886079998687,231.55326559999958,231.55326559999958,231.55326559999958,231.55326559999958,231.55326559999958,231.53908640006557,231.5391295000445,231.55326559999958,234.05571480002254,234.03951420006342,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,0,2,2,1,234.05571480002254,,,,,,,,,,,,234.03998440003488,234.05571480002254,234.05571480002254,236.07443200005218,236.07443200005218,236.0420266999863,236.04206780006643,236.07443200005218,236.07443200005218,236.07443200005218,236.07443200005218,236.07443200005218,240.59559759998228,240.59559759998228,240.59559759998228,240.59559759998228,240.59559759998228,240.58125359995756,240.5813071000157,240.59559759998228,243.0980956000276,243.08215869998094,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,0,3,3,0,243.0980956000276,,,,,,,,,,,,243.08256740006618,243.0980956000276,243.0980956000276,245.11674860003404,245.11674860003404,245.0840099999914,245.08404420001898,245.11674860003404,245.11674860003404,245.11674860003404,245.11674860003404,245.11674860003404,249.6378579000011,249.6378579000011,249.6378579000011,249.6378579000011,249.6378579000011,249.62484980002046,249.6249009000603,249.6378579000011,252.14036089996807,252.12475229997654,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,1,0,4,0,252.14036089996807,,,,,,,,,,,,252.12553509999998,252.14036089996807,252.14036089996807,254.15899260004517,254.15899260004517,254.12660139997024,254.12664360005874,254.15899260004517,254.15899260004517,254.15899260004517,254.15899260004517,254.15899260004517,258.66353330004495,258.66353330004495,258.66353330004495,258.66353330004495,258.66353330004495,258.6495176999597,258.6495591000421,258.66353330004495,261.16584709996823,261.1499907000689,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,1,1,5,2,261.16584709996823,,,,,,,,,,,,261.1508124000393,261.16584709996823,261.16584709996823,263.184575799969,263.184575799969,263.152394899982,263.15244580002036,263.184575799969,263.184575799969,263.184575799969,263.184575799969,263.184575799969,267.7058390000602,267.7058390000602,267.7058390000602,267.7058390000602,267.7058390000602,267.69139970000833,267.69144750002306,267.7058390000602,270.20832269999664,270.19244420004543,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,1,2,6,1,270.20832269999664,,,,,,,,,,,,270.1932160999859,270.20832269999664,270.20832269999664,272.2101952000521,272.2101952000521,272.1944060999667,272.1944387999829,272.2101952000521,272.2101952000521,272.2101952000521,272.2101952000521,272.2101952000521,276.7146328999661,276.7146328999661,276.7146328999661,276.7146328999661,276.7146328999661,276.7004445999628,276.700496800011,276.7146328999661,279.2172332999762,279.2015232000267,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,1,3,7,1,279.2172332999762,,,,,,,,,,,,279.20225430000573,279.2172332999762,279.2172332999762,281.2358828999568,281.2358828999568,281.20348040002864,281.20352750003804,281.2358828999568,281.2358828999568,281.2358828999568,281.2358828999568,281.2358828999568,285.740344400052,285.740344400052,285.740344400052,285.740344400052,285.740344400052,285.7255947999656,285.72562889999244,285.740344400052,288.24279559997376,288.22679580003023,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
